"NMSPC_CD","CMPNT_CD","PARM_NM","OBJ_ID","VER_NBR","PARM_TYP_CD","VAL","PARM_DESC_TXT","EVAL_OPRTR_CD","APPL_ID"
"KC-B","Document","budgetExpensesHelp","B6A90093AAFD8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/expensestabactionbutton.htm","Budget Page Help","A","KC"
"KC-B","Document","budgetLineItemHelpUrl","B6A90093AAFE8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/lineitemdetailssections.htm","Budget Page Help","A","KC"
"KC-B","Document","budgetModularBudgetHelp","B6A90093AAFF8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/modularbudget.htm","Budget Page Help","A","KC"
"KC-B","Document","budgetModularHelpUrl","B6A90093AB008D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/modularbudgetoverview.htm","Budget Page Help","A","KC"
"KC-B","Document","budgetModularIdcHelpUrl","B6A90093AB018D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/fa.htm","Budget Page Help","A","KC"
"KC-B","Document","budgetNonPersonnelEquipmentHelpUrl","C041EF5968146B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/equipment.htm","Budget Non-personnel Equipment Help","A","KC"
"KC-B","Document","budgetNonPersonnelHelp","B6A90093AB028D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/nonpersonnel1.htm","Budget Page Help","A","KC"
"KC-B","Document","budgetNonPersonnelOtherDirectHelpUrl","C041EF5968176B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/otherdirect.htm","Budget Non-personnel Other Direct Help","A","KC"
"KC-B","Document","budgetNonPersonnelOverviewHelpUrl","C041EF5968136B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/budgetoverview2.htm","Budget Non-personnel Overview Help","A","KC"
"KC-B","Document","budgetNonPersonnelParticipantSupportHelpUrl","C041EF5968166B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/participantsupport.htm","Budget Non-personnel Participant Support Help","A","KC"
"KC-B","Document","budgetNonPersonnelTravelHelpUrl","C041EF5968156B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/travel.htm","Budget Non-personnel Travel Help","A","KC"
"KC-B","Document","budgetNonpersonnelHelpUrl","C041EF5968126B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/nonpersonnel.htm","Budget Non-personnel Help","A","KC"
"KC-B","Document","budgetOverviewHelpUrl","C041EF5968106B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/budgetoverview.htm","Budget Overview Help","A","KC"
"KC-B","Document","budgetParametersHelp","B6A90093AB038D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/parameters.htm","Budget Page Help","A","KC"
"KC-B","Document","budgetPeriodHelpUrl","B6A90093AB048D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/budgetperiodstotals.htm","Budget Period Help","A","KC"
"KC-B","Document","budgetPersonDefaultAppointmentType","B6A90093AB058D60E040DC0A1F8A1D16",1,"CONFG","6","The Appointment Type a new Budget Person should default to","A","KC"
"KC-B","Document","budgetPersonDefaultCalculationBase","B6A90093AB068D60E040DC0A1F8A1D16",1,"CONFG","0","The Calculation Base a new Budget Person should default to","A","KC"
"KC-B","Document","budgetPersonDefaultJobCode","B6A90093AB078D60E040DC0A1F8A1D16",1,"CONFG","AA000","The Job Code a new Budget Person should default to","A","KC"
"KC-B","Document","budgetPersonDefaultPeriodType","B6A90093AB088D60E040DC0A1F8A1D16",1,"CONFG","3","Default Period Type","A","KC"
"KC-B","Document","budgetPersonDetailsDefaultPeriodType","B6A90093AB098D60E040DC0A1F8A1D16",1,"CONFG","3","The Period Type of a newly budgeted Person should default to","A","KC"
"KC-B","Document","budgetPersonHelpUrl","B6A90093AB0A8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/projectpersonnel.htm","Budget Person Help","A","KC"
"KC-B","Document","budgetPersonnelDetailsHelpUrl","B6A90093AB0B8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/personneldetail.htm","Budget Page Help","A","KC"
"KC-B","Document","budgetPersonnelHelp","B6A90093AB0C8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/personnel2.htm","Budget Page Help","A","KC"
"KC-B","Document","budgetProjectIncomeHelpUrl","B6A90093AB0D8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/projectincome.htm","Budget Project Income Help","A","KC"
"KC-B","Document","budgetRateClassHelpUrl","B6A90093AB0E8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/rateclass1.htm","Rate Class Help","A","KC"
"KC-B","Document","budgetRatesHelp","B6A90093AB0F8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/rates.htm","Budget Page Help","A","KC"
"KC-B","Document","budgetStatusCompleteCode","B6A90093AB108D60E040DC0A1F8A1D16",1,"CONFG","1","Code corresponding to the budget status of Complete","A","KC"
"KC-B","Document","budgetStatusHelpUrl","B6A90093AB118D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/budgetstatus.htm","Budget Status Help","A","KC"
"KC-B","Document","budgetStatusIncompleteCode","B6A90093AB128D60E040DC0A1F8A1D16",1,"CONFG","2","Code corresponding to the budget status of Incomplete","A","KC"
"KC-B","Document","budgetSummaryHelp","B6A90093AB138D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/summary2.htm","Budget Page Help","A","KC"
"KC-B","Document","budgetSummaryHelpUrl","C041EF5968116B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/summary3.htm","Budget Summary Help","A","KC"
"KC-B","Document","budgetTotalsHelp","B6A90093AB148D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/budgetperiodstotals.htm","Budget Page Help","A","KC"
"KC-B","Document","budgetUnrecoveredFandAApplicabilityFlag","B6A90093AB158D60E040DC0A1F8A1D16",1,"CONFG","Y"," Flag indicating if Unrecovered F&A is applicable for the budget","A","KC"
"KC-B","Document","budgetUnrecoveredFandAEnforcementFlag","B6A90093AB168D60E040DC0A1F8A1D16",1,"CONFG","Y","Flag indicating if Unrecovered F and A allocation should be enforced","A","KC"
"KC-B","Document","budgetUnrecoveredFandAHelpUrl","B6A90093AB178D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/unrecoveredfa.htm","Budget Unrecovered F and A Help","A","KC"
"KC-B","Document","budgetVersionsHelp","B6A90093AB188D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/budgetversions2.htm","Budget Page Help","A","KC"
"KC-B","Document","budgetbudgetPersonnelDetailsHelpUrl","B6A90093AB198D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/personneldetail.htm","Budget Page Help","A","KC"
"KC-B","Document","consortiumFnaCostElements","B6A90093AB1A8D60E040DC0A1F8A1D16",1,"CONFG","420630;420610","Cost elements considered to be consortium F and A","A","KC"
"KC-B","Document","defaultFnARateClassCode","B6A90093AB1B8D60E040DC0A1F8A1D16",1,"CONFG","1","The OH rate class code to be used for award budget if the fna rates are overridden on commitements tab","A","KC"
"KC-B","Document","defaultModularFlag","B6A90093AB1C8D60E040DC0A1F8A1D16",1,"CONFG","N","Default value of modular flag for a new Budget.","A","KC"
"KC-B","Document","defaultOverheadRateClassCode","B6A90093AB1D8D60E040DC0A1F8A1D16",1,"CONFG","1","The overhead rate class a new Budget should default to","A","KC"
"KC-B","Document","defaultOverheadRateTypeCode","B6A90093AB1E8D60E040DC0A1F8A1D16",1,"CONFG","1","The overhead rate type a new Budget should default to","A","KC"
"KC-B","Document","defaultUnderrecoveryRateClassCode","B6A90093AB1F8D60E040DC0A1F8A1D16",1,"CONFG","1","The underrecovery rate class a new Budget should default to","A","KC"
"KC-B","Document","enableFormulatedCostCalculation","EAAE523DB72EA6E9E040DC0A1F8A0F5D",1,"CONFG","Y","This is to enable formulated cost calculation","A","KC"
"KC-B","Document","enableSalaryInflationAnniversaryDate","C041EF5968266B48E040DC0A1F8A15A8",1,"CONFG","1","Enable the option to calculate the inflation using Salary Anniversary Date","A","KC"
"KC-B","Document","fnaRateClassTypeCode","B6A90093AB208D60E040DC0A1F8A1D16",1,"CONFG","O","Rate class type code for F and A","A","KC"
"KC-B","Document","formulatedCostElements","EAAE523DB72FA6E9E040DC0A1F8A0F5D",1,"CONFG","421598,420726","Cost elements mentioned here are used as Formulated Cost Elements","A","KC"
"KC-B","Document","proposalBudgetStatusHelpUrl","B6A90093AB218D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/parameters.htm","Budget Parameters Help","A","KC"
"KC-B","Document","proposalHierarchySubProjectDirectCostElement","B6A90093AB228D60E040DC0A1F8A1D16",1,"CONFG","PHTD01","The Cost Element to be used for the Direct Cost sub-project summary line items in a Proposal Hierarchy budget","A","KC"
"KC-B","Document","proposalHierarchySubProjectIndirectCostElement","B6A90093AB238D60E040DC0A1F8A1D16",1,"CONFG","PHTID02","The Cost Element to be used for the Indirect Cost sub-project summary line items in a Proposal Hierarchy budget","A","KC"
"KC-COIDISCLOSURE","Document","ANNUAL_DISCLOSURE_ADVANCE_NOTICE","EAAE523DB812A6E9E040DC0A1F8A0F5D",1,"CONFG","30","Number of days in advance of Annual Disclosure due date to start displaying message in COI channel","A","KC"
"KC-COIDISCLOSURE","Document","ANNUAL_DISCLOSURE_RENEWAL_DATE","EAAE523DB813A6E9E040DC0A1F8A0F5D",1,"CONFG",NULL,"Date on which Annual Disclosures are due for renewal, in MM/DD/YYYY format.  Or, use 0 if renewal is due on anniversary of last Annual Disclosure Certification","A","KC"
"KC-COIDISCLOSURE","Document","COI_CERTIFICATION_ACKNOWLEDGEMENT","C041EF5965AA6B48E040DC0A1F8A15A8",1,"CONFG","<p>I acknowledge that it is my responsibility to disclose any new SIGNIFICANT FINANCIAL INTERESTS obtained during the term of the above proposed project. I certify that this is a complete disclosure of all my financial interests related to the above proposed project.","Acknowledgement statement presented as part of the Disclosure document.","A","KC"
"KC-COIDISCLOSURE","Document","COI_CERTIFICATION_STATEMENT","C041EF5965AB6B48E040DC0A1F8A15A8",1,"CONFG","<p>In accordance with the University's policy on Disclosure of Financial Interests and Management of Conflict of Interest Related to Sponsored Projects, the Principal Investigator and all other Investigators who share responsibility for the design, conduct, or reporting of sponsored projects must disclose their personal SIGNIFICANT FINANCIAL INTERESTS in any non-profit foundation or for-profit company that might benefit from the predictable results of those proposed projects.</p><p>In addition, when the work to be performed under the proposed research project and the results of the proposed research project would reasonably appear to affect the Investigator's SIGNIFICANT FINANCIAL INTEREST, the interest is regarded as being related to the proposed research project and must be reported.</p><p>For the purposes of this disclosure, SIGNIFICANT FINANCIAL INTEREST is considered to include:</p><ol>  <li>Income (Includes salary, stock dividends and/or interest earned, consulting fees, royalty payments and honoraria from a single business entity exceeding $10,000).</li><li>Position with a single business entity (Includes director, employee, founder, manager, officer, partner, trustee, or advisory board member).</li>  <li>Investment Ownership or Controlling Interest of more than 5% of the voting stock in a single business entity.</li><li>Interest in Intellectual Property Rights belonging to a single business entity (Includes patents, copyrights or other license rights).</li></ul>","Certification instructions presented as part of the Disclosure document.","A","KC"
"KC-COIDISCLOSURE","Document","COI_DISCLOSURE_FE_CONFLICT_HEADER_LABEL","C041EF5965A96B48E040DC0A1F8A15A8",1,"CONFG","Related","Column header label for Coi FE conflict","A","KC"
"KC-COIDISCLOSURE","Document","SCREENING_QUESTIONNAIRE_KRMS_RULE","EAAE523DB823A6E9E040DC0A1F8A0F5D",1,"CONFG","KC10000","The KRMS business rule id that defines whether the screening questionnaire answers are currently valid and whether the user needs a new financial entity.","A","KC"
"KC-COIDISCLOSURE","Document","WORK_IN_PROGRESS_REVIEW_STATUSES","EAAE523DB814A6E9E040DC0A1F8A0F5D",1,"CONFG","6;7;8","A list of semi-colon delimited COI review status codes that are considered 'In Progress'","A","KC"
"KC-COIDISCLOSURE","Document","coiAdministratorActionHelp","C041EF5967A76B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/administratoraction.htm","Administrator Actions Help","A","KC"
"KC-COIDISCLOSURE","Document","coiAttachmentDefaultSort","C041EF5967996B48E040DC0A1F8A15A8",1,"CONFG","LAUP","Default sort for coi disclosure attachments","A","KC"
"KC-COIDISCLOSURE","Document","coiCertificationHelp","C041EF5965456B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/certificationannualdisclosure.htm","Coi CertificationPage Help","A","KC"
"KC-COIDISCLOSURE","Document","coiDisclosure1Help","C041EF5967D76B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/disclosure1.htm","Disclosure Help","A","KC"
"KC-COIDISCLOSURE","Document","coiDisclosureHelp","C041EF5965406B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/disclosure.htm","Coi Disclosure Page Help","A","KC"
"KC-COIDISCLOSURE","Document","coiDisclosureReviewerHelp","C041EF5967A56B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/revieweractions.htm","Disclosure Reviewer Actions Help","A","KC"
"KC-COIDISCLOSURE","Document","coiDisclosuremanualHelp","C041EF5967A66B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/manualevent.htm","Manual Event and Financial Entities Help","A","KC"
"KC-COIDISCLOSURE","Document","coiFinancialInterestsHelp","C041EF5965436B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/coifinancialinterests.htm","Coi Financial Interests Page Help","A","KC"
"KC-COIDISCLOSURE","Document","coiNotesAndAttachmentsHelp","C041EF5965446B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/attachments.htm","Coi Note and Attachment Page Help","A","KC"
"KC-COIDISCLOSURE","Document","disclDataValidationHelp","EAAE523DB7D7A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/disclosuredatavalidationannualdisclosure.htm","Disclosure Data Validation Help","A","KC"
"KC-COIDISCLOSURE","Document","disclNotesAndAttachmentsHelp","EAAE523DB7D6A6E9E040DC0A1F8A0F5D",1,"HELP","default.htm?turl=Documents/notesattachmentsannualdisclosure.htm","Disclosure Notes and Attachments Help","A","KC"
"KC-COIDISCLOSURE","Document","disclosureActionsHelp","C041EF5965416B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/disclosureactionstab.htm","Coi Disclosure Actions Page Help","A","KC"
"KC-COIDISCLOSURE","Document","disclosureCommitteeHelp","C041EF5965426B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/committee1.htm","Coi Committee Page Help","A","KC"
"KC-COIDISCLOSURE","Document","disclosureReporterHelp","C041EF5967D66B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/reporterannualdisclosure.htm","Disclosure Reporter Help","A","KC"
"KC-COIDISCLOSURE","Document","financialEntity1Help","C041EF5967D26B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/financialentity.htm","Financial Entity Help","A","KC"
"KC-COIDISCLOSURE","Document","financialEntityHelp","C041EF5967D16B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/financialentities.htm","Financial Entity Help","A","KC"
"KC-COIDISCLOSURE","Document","financialEntityMyHelp","C041EF5967D56B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/financialentities1.htm","My Financial Entities Help","A","KC"
"KC-COIDISCLOSURE","Document","financialEntityNewHelp","C041EF5967D36B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/newfinancialentity.htm","New Financial Entity Help","A","KC"
"KC-COIDISCLOSURE","Document","financialEntityRelationshipHelp","C041EF5967D96B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/relationshipdetails.htm","Relationship Details Help","A","KC"
"KC-COIDISCLOSURE","Document","financialEntityReporterHelp","C041EF5967D46B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/reporter.htm","Financial Entity Reporter Help","A","KC"
"KC-COIDISCLOSURE","Document","financialEntityUnitHelp","C041EF5967D86B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/unitdetails1.htm","Financial Entity Reporter Unit Help","A","KC"
"KC-COMMITTEE","Document","committeeActionsHelp","B6A90093AB248D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/actions.htm","Committee Actions Page Help","A","KC"
"KC-COMMITTEE","Document","committeeAddScheduleHelp","C041EF5967DC6B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/addtoschedule.htm","Add To Schedule Help","A","KC"
"KC-COMMITTEE","Document","committeeAreaOfResearchHelpUrl","B6A90093AB258D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/areaofresearch1.htm","Committee Area of Research Help","A","KC"
"KC-COMMITTEE","Document","committeeBatchCorrespondenceHelpUrl","B6A90093AB268D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/batchcorrespondence.htm","Committee Batch Correspondence Help","A","KC"
"KC-COMMITTEE","Document","committeeCommitteeHelp","B6A90093AB278D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/committee1.htm","Committee Page Help","A","KC"
"KC-COMMITTEE","Document","committeeCommitteeHelpUrl","B6A90093AB288D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/committee2.htm","Committee Help","A","KC"
"KC-COMMITTEE","Document","committeeMembershipHelp","B6A90093AB298D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/members.htm","Committee Membership Page Help","A","KC"
"KC-COMMITTEE","Document","committeeMembershipHelpUrl","B6A90093AB2A8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/memberdetailssection.htm","Committee Membership Help","A","KC"
"KC-COMMITTEE","Document","committeeSchedule2Help","C041EF5967DD6B48E040DC0A1F8A15A8",1,"HELP","default.htm?turl=Documents/schedule2.htm","Schedule Help","A","KC"
"KC-COMMITTEE","Document","committeeScheduleHelp","B6A90093AB2B8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/schedule.htm","Committee Schedule Page Help","A","KC"
"KC-COMMITTEE","Document","committeeScheduleHelpUrl","B6A90093AB2C8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/schedule1.htm","Committee Schedule Help","A","KC"
"KC-COMMITTEE","Document","meetingAttendanceHelpUrl","B6A90093AB2D8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/attendance.htm","Meeting Attendance Help","A","KC"
"KC-COMMITTEE","Document","meetingCorrespondenceHelpUrl","B6A90093AB2E8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/correspondence.htm","Meeting Correspondence Help","A","KC"
"KC-COMMITTEE","Document","meetingDetailsHelpUrl","B6A90093AB2F8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/meetingdetails.htm","Meeting Details Help","A","KC"
"KC-COMMITTEE","Document","meetingGenerateAgendaHelpUrl","B6A90093AB308D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/agenda.htm","Meeting Generate Agenda Help","A","KC"
"KC-COMMITTEE","Document","meetingGenerateMinutesHelpUrl","B6A90093AB318D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/minutes1.htm","Meeting Generate Minutes Help","A","KC"
"KC-COMMITTEE","Document","meetingMinutesHelpUrl","B6A90093AB328D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/minutes.htm","Meeting Minutes Help","A","KC"
"KC-COMMITTEE","Document","meetingOtherActionsHelpUrl","B6A90093AB338D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/otheractions.htm","Meeting Other Actions Help","A","KC"
"KC-COMMITTEE","Document","meetingProtocolSubmittedHelpUrl","B6A90093AB348D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/protocolsubmitted.htm","Meeting Protocol Submitted Help","A","KC"
"KC-GEN","A","ALLOW_PROPOSAL_PERSON_TO_OVERRIDE_KC_PERSON_EXTENDED_ATTRIBUTES","B6A9051D48BAF9D0E040DC0A1F8A1D56",1,"CONFG","Y","If Y then the proposal person citizenship type is used, if N then the kc extended attributes citizenship type is used","A","KC"
"KC-GEN","A","NON_US_CITIZEN_WITH_TEMPORARY_VISA_TYPE_CODE","B6A9050127F265A3E040DC0A1F8A1D4C",1,"CONFG","3","Non us citizen with temporary visa","A","KC"
"KC-GEN","A","PERMANENT_RESIDENT_OF_US_PENDING","B6A9051D48B9F9D0E040DC0A1F8A1D56",1,"CONFG","4","Permanent Resident of U.S. Pending","A","KC"
"KC-GEN","A","PERMANENT_RESIDENT_OF_US_TYPE_CODE","B6A9050127F165A3E040DC0A1F8A1D4C",1,"CONFG","2","Permanent resident of us","A","KC"
"KC-GEN","A","POST_DOCTORAL_COSTELEMENT","B6A9051D48CBF9D0E040DC0A1F8A1D56",1,"CONFG","400390","PostDoctoral CostElement","A","KC"
"KC-GEN","A","US_CITIZEN_OR_NONCITIZEN_NATIONAL_TYPE_CODE","B6A9050127F065A3E040DC0A1F8A1D4C",1,"CONFG","1","US citizen or non citizen","A","KC"
"KC-GEN","All","ACTION_LIST_DEFAULT_FROM_USER","C041EF5965696B48E040DC0A1F8A15A8",1,"CONFG","admin","Default user used to send action list notifications","A","KC"
"KC-GEN","All","AUTO_GENERATE_NON_EMPLOYEE_ID","EAAE523DB5CEA6E9E040DC0A1F8A0F5D",1,"CONFG","Y","Determines whether or not the non-employee ID on new non-employee records will be auto-generated. To change the auto-generation starting value, see the database sequence SEQ_ROLODEX_ID.","A","KC"
"KC-GEN","All","AUTO_GENERATE_ORGANIZATION_ID","EAAE523DB5CFA6E9E040DC0A1F8A0F5D",1,"CONFG","N","Determines whether or not the Organization ID on new Organization records will be auto-generated. To change the auto-generation starting value, see the database sequence SEQ_ORGANIZATION_ID.","A","KC"
"KC-GEN","All","AUTO_GENERATE_SPONSOR_CODE","B6A9048F74B97930E040DC0A1F8A1D42",1,"CONFG","Y","Determines whether or not the sponsor code on new sponsors will be auto-generated. To change the auto-generation starting value, see the database sequence SEQ_SPONSOR_CODE.","A","KC"
"KC-GEN","All","CostShareProjectPeriodNameLabel","B6A9048F74B37930E040DC0A1F8A1D42",1,"CONFG","Project Period","The label of the project period field on cost share screens","A","KC"
"KC-GEN","All","EMAIL_NOTIFICATIONS_ENABLED","C041EF5965476B48E040DC0A1F8A15A8",1,"CONFG","Y","Enables email notifications to be sent.","A","KC"
"KC-GEN","All","EMAIL_NOTIFICATION_FROM_ADDRESS","EAAE523DB821A6E9E040DC0A1F8A0F5D",1,"CONFG","kc.grants.gov@kuali.org","KC Email Service uses this param to set the default from address for sending email notifications","A","KC"
"KC-GEN","All","EMAIL_NOTIFICATION_TEST_ADDRESS","EAAE523DB820A6E9E040DC0A1F8A0F5D",1,"CONFG","kc.grants.gov@kuali.org","Email notifications will be sent to this id if EMAIL_NOTIFICATION_TEST_ENABLED set to Y","A","KC"
"KC-GEN","All","EMAIL_NOTIFICATION_TEST_ENABLED","EAAE523DB81FA6E9E040DC0A1F8A0F5D",1,"CONFG","N","Set email notifications to TEST MODE","A","KC"
"KC-GEN","All","KC_NOTIFICATION_CHANNEL_ID","C041EF5964FA6B48E040DC0A1F8A15A8",1,"CONFG","1000","Code corresponding to KC Notification Channel","A","KC"
"KC-GEN","All","KcNotificationDocumentTypeName","EAAE523DB835A6E9E040DC0A1F8A0F5D",1,"CONFG","KcNotificationDocument","Specifies the name of the default document type to be associated with KC notifications.","A","KC"
"KC-GEN","All","MULTI_CAMPUS_ENABLED","B6A9051D48B7F9D0E040DC0A1F8A1D56",1,"CONFG","N","Enables or disables Multi-Campus mode","A","KC"
"KC-GEN","All","NORMAL_NOTIFICATION_PRIORITY_ID","C041EF5964F86B48E040DC0A1F8A15A8",1,"CONFG","1","Code corresponding to Normal Notification Priority","A","KC"
"KC-GEN","All","NSF_SPONSOR_CODE","B6A90093AB358D60E040DC0A1F8A1D16",1,"CONFG","000500","The sponsor code of NSF.","A","KC"
"KC-GEN","All","SIMPLE_NOTIFICATION_CONTENT_TYPE_ID","C041EF5964F96B48E040DC0A1F8A15A8",1,"CONFG","1","Code corresponding to Simple Notification Type","A","KC"
"KC-GEN","All","SPONSOR_HIERARCHY_FOR_PRINTING","B6A9051D48C6F9D0E040DC0A1F8A1D56",1,"CONFG","Printing","The name of the Sponsor Hierarchy used for Sponsor Form selection.","A","KC"
"KC-GEN","All","SYSTEM_NOTIFICATION_PRODUCER_ID","C041EF5964F76B48E040DC0A1F8A15A8",1,"CONFG","1000","Code corresponding to System Notification Producer","A","KC"
"KC-GEN","All","personrole.coi","B6A90093AB368D60E040DC0A1F8A1D16",1,"CONFG","Co-Investigator","Description of co-investigator for NIH Proposals","A","KC"
"KC-GEN","All","personrole.kp","B6A90093AB378D60E040DC0A1F8A1D16",1,"CONFG","Key Person","Description of key person for NIH Proposals","A","KC"
"KC-GEN","All","personrole.nih.coi","B6A90093AB388D60E040DC0A1F8A1D16",1,"CONFG","Co-Investigator","Description of principal investigator multiple for Non-NIH Proposals","A","KC"
"KC-GEN","All","personrole.nih.coi.mpi","B6A9048F74B47930E040DC0A1F8A1D42",1,"CONFG","PI/Multiple","Description of principal investigator multiple for NIH Proposals","A","KC"
"KC-GEN","All","personrole.nih.kp","B6A90093AB398D60E040DC0A1F8A1D16",1,"CONFG","Key Person","Description of key person for Non-NIH Proposals","A","KC"
"KC-GEN","All","personrole.nih.pi","B6A90093AB3A8D60E040DC0A1F8A1D16",1,"CONFG","PI/Contact","Description of principal investigator contact for Non-NIH Proposals","A","KC"
"KC-GEN","All","personrole.pi","B6A90093AB3B8D60E040DC0A1F8A1D16",1,"CONFG","Principal Investigator","Description of principal investigator for NIH Proposals","A","KC"
"KC-GEN","All","personrole.readonly.roles","B6A90093AB3C8D60E040DC0A1F8A1D16",1,"CONFG","KP","Proposal Person Role Id list for roles that are read-only","A","KC"
"KC-GEN","All","sponsorGroupHierarchyName","B6A90093AB3D8D60E040DC0A1F8A1D16",1,"CONFG","Sponsor Groups","Sponsor Group Hierarchy Name","A","KC"
"KC-GEN","All","sponsorLevelHierarchy","B6A90093AB3E8D60E040DC0A1F8A1D16",1,"CONFG","NIH","Sponsor Level Hierarchy","A","KC"
"KC-GEN","Document","KC_FISCAL_START_MONTH","EAAE523DB664A6E9E040DC0A1F8A0F5D",1,"CONFG","6","This value determines which month starts a new fiscal year. 0 means January, 6 means July, 11 means December, etc.","A","KC"
"KC-GEN","Document","permissionsHelpUrl","B6A90093AB3F8D60E040DC0A1F8A1D16",1,"HELP","default.htm?turl=Documents/permissionstab.htm","Institutional Proposal Intellectual Property Reivew Activity Help","A","KC"
"KC-GEN","DocumentType","customAttributeDocumentType","B6A90093AB408D60E040DC0A1F8A1D16",1,"CONFG","AWRD=Award;INPR=Institutional Proposal;ICPR=IACUC Protocol;NGT=Negotiation;PERS=Person;PRDV=Proposal Development;PROT=IRB Protocol;SAWD=SubAward","List of Custom Attribute Document type name.","A","KC"
"KC-IACUC","Document","ALL_SPONSORS_FOR_IACUC_PROTOCOL_DISCLOSE","EAAE523DB6F7A6E9E040DC0A1F8A0F5D",1,"CONFG","N","All IACUC protocols require disclosure, irrespective to funding sponsor code.","A","KC"
"KC-IACUC","Document","CORRESPONDENCE_SIGNATURE_TAG","EAAE523DB7A5A6E9E040DC0A1F8A0F5D",1,"CONFG","Best Regards","Specify signature tag - a location where to place the signature. Application will identify the location based on this key and place the signature below. Multiple tags should be delimited by semi colon","A","KC"
